,string label,string srcItem,Source,string dstItem,Destination,needRank,SmithType,string smithType,string material1,string material2,string material3,string material4,string material5,Material 1,Material 2,Material 3,Material 4,Material 5,int materialNum1,int materialNum2,int materialNum3,int materialNum4,int materialNum5,int materialNum5,materialsCombined
476,RECIPE_0477,Bow_09_92,Crescent Bow,Bow_15_93,Custom Crescent Bow,14,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x35,Aes Crystal x135,,,,35,135,0,0,0,,"- Crescent Bow: Ancient Jewel x35, Aes Crystal x135 (Rare Smithy)"
477,RECIPE_0478,Club_01_01,Maul,Club_02_05,Grand War Hammer,1,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x30,,,,,30,0,0,0,0,,- Maul: Terra Crystal x30 (Common Smithy)
478,RECIPE_0479,Club_01_01,Maul,Club_01_03,Ignis War Hammer,1,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x30,,,,,30,0,0,0,0,,- Maul: Ignis Crystal x30 (Common Smithy)
479,RECIPE_0480,Club_01_01,Maul,Club_01_02,War Hammer,1,Common,COMMON,MT_R0_DO_A,MT_R0_MOKU_A,MT_R0_KIN_A,,,Terra Crystal x9,Natura Crystal x9,Aes Crystal x9,,,9,9,9,0,0,,"- Maul: Terra Crystal x9, Natura Crystal x9, Aes Crystal x9 (Common Smithy)"
480,RECIPE_0481,Club_01_02,War Hammer,Club_03_07,Great Hammer,2,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x80,,,,,80,0,0,0,0,,- War Hammer: Unda Crystal x80 (Common Smithy)
481,RECIPE_0482,Club_01_02,War Hammer,Club_03_04,Mace,2,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x16,Ignis Crystal x16,Terra Crystal x16,Aes Crystal x16,Unda Crystal x16,16,16,16,16,16,,"- War Hammer: Natura Crystal x16, Ignis Crystal x16, Terra Crystal x16, Aes Crystal x16, Unda Crystal x16 (Common Smithy)"
482,RECIPE_0483,Club_02_05,Grand War Hammer,Club_03_07,Great Hammer,2,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x55,,,,,55,0,0,0,0,,- Grand War Hammer: Unda Crystal x55 (Common Smithy)
483,RECIPE_0484,Club_02_05,Grand War Hammer,Club_03_04,Mace,2,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x11,Ignis Crystal x11,Terra Crystal x11,Aes Crystal x11,Unda Crystal x11,11,11,11,11,11,,"- Grand War Hammer: Natura Crystal x11, Ignis Crystal x11, Terra Crystal x11, Aes Crystal x11, Unda Crystal x11 (Common Smithy)"
484,RECIPE_0485,Club_01_03,Ignis War Hammer,Club_03_07,Great Hammer,2,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x80,,,,,80,0,0,0,0,,- Ignis War Hammer: Aes Crystal x80 (Common Smithy)
485,RECIPE_0486,Club_01_03,Ignis War Hammer,Club_04_06,Grand Mace,3,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x105,,,,,105,0,0,0,0,,- Ignis War Hammer: Terra Crystal x105 (Common Smithy)
486,RECIPE_0487,Club_01_03,Ignis War Hammer,Club_03_04,Mace,2,Common,COMMON,MT_R0_DO_A,MT_R0_MOKU_A,MT_R0_KIN_A,,,Terra Crystal x30,Natura Crystal x30,Aes Crystal x30,,,30,30,30,0,0,,"- Ignis War Hammer: Terra Crystal x30, Natura Crystal x30, Aes Crystal x30 (Common Smithy)"
487,RECIPE_0488,Club_03_07,Great Hammer,Club_05_09,Steel Maul,4,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x130,,,,,130,0,0,0,0,,- Great Hammer: Terra Crystal x130 (Common Smithy)
488,RECIPE_0489,Club_03_07,Great Hammer,Club_05_10,Ignis Steel Maul,4,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x130,,,,,130,0,0,0,0,,- Great Hammer: Ignis Crystal x130 (Common Smithy)
489,RECIPE_0490,Club_03_07,Great Hammer,Club_05_08,Great Mace,4,Common,COMMON,MT_R0_KA_A,MT_R0_KIN_A,,,,Ignis Crystal x65,Aes Crystal x65,,,,65,65,0,0,0,,"- Great Hammer: Ignis Crystal x65, Aes Crystal x65 (Common Smithy)"
490,RECIPE_0491,Club_05_09,Steel Maul,Club_07_19,Battle Hammer,6,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x180,,,,,180,0,0,0,0,,- Steel Maul: Natura Crystal x180 (Common Smithy)
491,RECIPE_0492,Club_05_09,Steel Maul,Club_07_20,Unda Battle Hammer,6,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x180,,,,,180,0,0,0,0,,- Steel Maul: Unda Crystal x180 (Common Smithy)
492,RECIPE_0493,Club_05_10,Ignis Steel Maul,Club_07_19,Battle Hammer,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x180,,,,,180,0,0,0,0,,- Ignis Steel Maul: Aes Crystal x180 (Common Smithy)
493,RECIPE_0494,Club_05_10,Ignis Steel Maul,Club_07_21,Terra Battle Hammer,6,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x180,,,,,180,0,0,0,0,,- Ignis Steel Maul: Terra Crystal x180 (Common Smithy)
494,RECIPE_0495,Club_07_19,Battle Hammer,Club_09_24,Ghoststeel Maul,8,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x230,,,,,230,0,0,0,0,,- Battle Hammer: Aes Crystal x230 (Common Smithy)
495,RECIPE_0496,Club_07_19,Battle Hammer,Club_09_25,Terra Ghoststeel Maul,8,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x230,,,,,230,0,0,0,0,,- Battle Hammer: Terra Crystal x230 (Common Smithy)
496,RECIPE_0497,Club_07_19,Battle Hammer,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x40,Aes Crystal x115,,,,40,115,0,0,0,,"- Battle Hammer: Ore Fragment x40, Aes Crystal x115 (Common Smithy)"
497,RECIPE_0498,Club_07_20,Unda Battle Hammer,Club_09_24,Ghoststeel Maul,8,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x230,,,,,230,0,0,0,0,,- Unda Battle Hammer: Ignis Crystal x230 (Common Smithy)
498,RECIPE_0499,Club_07_20,Unda Battle Hammer,Club_10_27,Grand Ghoststeel Maul,9,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x260,,,,,260,0,0,0,0,,- Unda Battle Hammer: Natura Crystal x260 (Common Smithy)
499,RECIPE_0500,Club_07_20,Unda Battle Hammer,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x40,Aes Crystal x115,,,,40,115,0,0,0,,"- Unda Battle Hammer: Ore Fragment x40, Aes Crystal x115 (Common Smithy)"
500,RECIPE_0501,Club_07_21,Terra Battle Hammer,Club_09_24,Ghoststeel Maul,8,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x230,,,,,230,0,0,0,0,,- Terra Battle Hammer: Unda Crystal x230 (Common Smithy)
501,RECIPE_0502,Club_07_21,Terra Battle Hammer,Club_09_26,Aes Ghoststeel Maul,8,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x230,,,,,230,0,0,0,0,,- Terra Battle Hammer: Aes Crystal x230 (Common Smithy)
502,RECIPE_0503,Club_07_21,Terra Battle Hammer,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x40,Aes Crystal x115,,,,40,115,0,0,0,,"- Terra Battle Hammer: Ore Fragment x40, Aes Crystal x115 (Common Smithy)"
503,RECIPE_0504,Club_09_24,Ghoststeel Maul,Club_11_34,Runic Hammer,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x285,,,,,285,0,0,0,0,,- Ghoststeel Maul: Terra Crystal x285 (Common Smithy)
504,RECIPE_0505,Club_09_24,Ghoststeel Maul,Club_12_37,Grand Runic Hammer,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x310,,,,,310,0,0,0,0,,- Ghoststeel Maul: Ignis Crystal x310 (Common Smithy)
505,RECIPE_0506,Club_09_25,Terra Ghoststeel Maul,Club_11_34,Runic Hammer,10,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x285,,,,,285,0,0,0,0,,- Terra Ghoststeel Maul: Unda Crystal x285 (Common Smithy)
506,RECIPE_0507,Club_09_25,Terra Ghoststeel Maul,Club_11_36,Aes Runic Hammer,10,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x285,,,,,285,0,0,0,0,,- Terra Ghoststeel Maul: Aes Crystal x285 (Common Smithy)
507,RECIPE_0508,Club_10_27,Grand Ghoststeel Maul,Club_11_34,Runic Hammer,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x260,,,,,260,0,0,0,0,,- Grand Ghoststeel Maul: Terra Crystal x260 (Common Smithy)
508,RECIPE_0509,Club_10_27,Grand Ghoststeel Maul,Club_12_37,Grand Runic Hammer,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x310,,,,,310,0,0,0,0,,- Grand Ghoststeel Maul: Ignis Crystal x310 (Common Smithy)
509,RECIPE_0510,Club_09_26,Aes Ghoststeel Maul,Club_11_34,Runic Hammer,10,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x285,,,,,285,0,0,0,0,,- Aes Ghoststeel Maul: Natura Crystal x285 (Common Smithy)
510,RECIPE_0511,Club_09_26,Aes Ghoststeel Maul,Club_11_35,Unda Runic Hammer,10,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x285,,,,,285,0,0,0,0,,- Aes Ghoststeel Maul: Unda Crystal x285 (Common Smithy)
511,RECIPE_0512,Club_11_34,Runic Hammer,Club_13_39,Cosmo Egg,12,Unda,SUI,MT_R2_SUI_A,MT_R2_MOKU_A,MT_R2_NIJI_A,,,Beast Hide x20,Latex x20,Holy Water x20,,,20,20,20,0,0,,"- Runic Hammer: Beast Hide x20, Latex x20, Holy Water x20 (Unda Smithy)"
512,RECIPE_0513,Club_12_37,Grand Runic Hammer,Club_13_39,Cosmo Egg,12,Unda,SUI,MT_R2_SUI_A,MT_R2_MOKU_A,MT_R2_NIJI_A,,,Beast Hide x20,Latex x20,Holy Water x20,,,20,20,20,0,0,,"- Grand Runic Hammer: Beast Hide x20, Latex x20, Holy Water x20 (Unda Smithy)"
513,RECIPE_0514,Club_11_36,Aes Runic Hammer,Club_13_39,Cosmo Egg,12,Unda,SUI,MT_R2_SUI_A,MT_R2_MOKU_A,MT_R2_NIJI_A,,,Beast Hide x20,Latex x20,Holy Water x20,,,20,20,20,0,0,,"- Aes Runic Hammer: Beast Hide x20, Latex x20, Holy Water x20 (Unda Smithy)"
514,RECIPE_0515,Club_11_35,Unda Runic Hammer,Club_13_39,Cosmo Egg,12,Unda,SUI,MT_R2_SUI_A,MT_R2_MOKU_A,MT_R2_NIJI_A,,,Beast Hide x20,Latex x20,Holy Water x20,,,20,20,20,0,0,,"- Unda Runic Hammer: Beast Hide x20, Latex x20, Holy Water x20 (Unda Smithy)"
515,RECIPE_0516,Club_03_04,Mace,Club_05_08,Great Mace,4,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x130,,,,,130,0,0,0,0,,- Mace: Unda Crystal x130 (Common Smithy)
516,RECIPE_0517,Club_03_04,Mace,Club_05_11,Aes Great Mace,4,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x130,,,,,130,0,0,0,0,,- Mace: Aes Crystal x130 (Common Smithy)
517,RECIPE_0518,Club_04_06,Grand Mace,Club_05_08,Great Mace,4,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x105,,,,,105,0,0,0,0,,- Grand Mace: Unda Crystal x105 (Common Smithy)
518,RECIPE_0519,Club_04_06,Grand Mace,Club_05_11,Aes Great Mace,4,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x105,,,,,105,0,0,0,0,,- Grand Mace: Aes Crystal x105 (Common Smithy)
519,RECIPE_0520,Club_05_08,Great Mace,Club_07_12,Bludgeon,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x180,,,,,180,0,0,0,0,,- Great Mace: Aes Crystal x180 (Common Smithy)
520,RECIPE_0521,Club_05_08,Great Mace,Club_07_13,Terra Bludgeon,6,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x180,,,,,180,0,0,0,0,,- Great Mace: Terra Crystal x180 (Common Smithy)
521,RECIPE_0522,Club_05_08,Great Mace,Club_07_19,Battle Hammer,6,Common,COMMON,MT_R0_KA_A,MT_R2_KIN_A,MT_R2_MOKU_A,,,Ignis Crystal x60,Obsidian x10,Latex x10,,,60,10,10,0,0,,"- Great Mace: Ignis Crystal x60, Obsidian x10, Latex x10 (Common Smithy)"
522,RECIPE_0523,Club_05_11,Aes Great Mace,Club_07_12,Bludgeon,6,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x180,,,,,180,0,0,0,0,,- Aes Great Mace: Natura Crystal x180 (Common Smithy)
523,RECIPE_0524,Club_05_11,Aes Great Mace,Club_08_22,Grand Bludgeon,7,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x205,,,,,205,0,0,0,0,,- Aes Great Mace: Unda Crystal x205 (Common Smithy)
524,RECIPE_0525,Club_05_11,Aes Great Mace,Club_07_19,Battle Hammer,6,Common,COMMON,MT_R0_KA_A,MT_R2_KIN_A,MT_R2_MOKU_A,,,Ignis Crystal x60,Obsidian x10,Latex x10,,,60,10,10,0,0,,"- Aes Great Mace: Ignis Crystal x60, Obsidian x10, Latex x10 (Common Smithy)"
525,RECIPE_0526,Club_07_12,Bludgeon,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x40,Aes Crystal x115,,,,40,115,0,0,0,,"- Bludgeon: Ore Fragment x40, Aes Crystal x115 (Common Smithy)"
526,RECIPE_0527,Club_07_13,Terra Bludgeon,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x40,Aes Crystal x115,,,,40,115,0,0,0,,"- Terra Bludgeon: Ore Fragment x40, Aes Crystal x115 (Common Smithy)"
527,RECIPE_0528,Club_08_22,Grand Bludgeon,Club_09_23,Dense Metal Club,8,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x35,Aes Crystal x105,,,,35,105,0,0,0,,"- Grand Bludgeon: Ore Fragment x35, Aes Crystal x105 (Common Smithy)"
528,RECIPE_0529,Club_09_23,Dense Metal Club,Club_11_34,Runic Hammer,10,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x40,Ignis Crystal x60,,,,40,60,0,0,0,,"- Dense Metal Club: Wax x40, Ignis Crystal x60 (Ignis Smithy)"
529,RECIPE_0530,Club_09_23,Dense Metal Club,Club_11_35,Unda Runic Hammer,10,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x285,,,,,285,0,0,0,0,,- Dense Metal Club: Unda Crystal x285 (Common Smithy)
530,RECIPE_0531,Club_09_23,Dense Metal Club,Club_11_28,Metal Bat,10,Aes,KIN,MT_R0_KIN_A,MT_R0_NIJI_A,MT_R1_KIN_A,,,Aes Crystal x95,Prisma Crystal x95,Ore Fragment x35,,,95,95,35,0,0,,"- Dense Metal Club: Aes Crystal x95, Prisma Crystal x95, Ore Fragment x35 (Aes Smithy)"
531,RECIPE_0532,Club_11_28,Metal Bat,Club_13_38,Golden Bat,12,Aes,KIN,MT_R0_KIN_A,MT_R0_NIJI_A,MT_R1_KIN_A,,,Aes Crystal x115,Prisma Crystal x115,Ore Fragment x40,,,115,115,40,0,0,,"- Metal Bat: Aes Crystal x115, Prisma Crystal x115, Ore Fragment x40 (Aes Smithy)"
532,RECIPE_0533,Club_07_14,Ancient Verdant Mace,Club_11_29,Verdant Cudgel,10,Rare,RARE,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x40,Natura Crystal x60,,,,40,60,0,0,0,,"- Ancient Verdant Mace: Latex x40, Natura Crystal x60 (Rare Smithy)"
533,RECIPE_0534,Club_11_29,Verdant Cudgel,Club_15_40,Verdant Spiritbasher,14,Rare,RARE,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x30,Natura Crystal x115,,,,30,115,0,0,0,,"- Verdant Cudgel: Screamroot x30, Natura Crystal x115 (Rare Smithy)"
534,RECIPE_0535,Club_07_15,Ancient Crimson Mace,Club_11_30,Crimson Cudgel,10,Rare,RARE,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x40,Ignis Crystal x60,,,,40,60,0,0,0,,"- Ancient Crimson Mace: Wax x40, Ignis Crystal x60 (Rare Smithy)"
535,RECIPE_0536,Club_11_30,Crimson Cudgel,Club_15_41,Crimson Spiritbasher,14,Rare,RARE,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x30,Ignis Crystal x115,,,,30,115,0,0,0,,"- Crimson Cudgel: Luminescent Oil x30, Ignis Crystal x115 (Rare Smithy)"
536,RECIPE_0537,Club_07_16,Ancient Umber Mace,Club_11_31,Umber Cudgel,10,Rare,RARE,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x40,Terra Crystal x60,,,,40,60,0,0,0,,"- Ancient Umber Mace: Leather x40, Terra Crystal x60 (Rare Smithy)"
537,RECIPE_0538,Club_11_31,Umber Cudgel,Club_15_42,Umber Spiritbasher,14,Rare,RARE,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x30,Terra Crystal x115,,,,30,115,0,0,0,,"- Umber Cudgel: Whetstone x30, Terra Crystal x115 (Rare Smithy)"
538,RECIPE_0539,Club_07_17,Ancient Silver Mace,Club_11_32,Silver Cudgel,10,Rare,RARE,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x40,Aes Crystal x60,,,,40,60,0,0,0,,"- Ancient Silver Mace: Obsidian x40, Aes Crystal x60 (Rare Smithy)"
539,RECIPE_0540,Club_11_32,Silver Cudgel,Club_15_43,Silver Spiritbasher,14,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x30,Aes Crystal x115,,,,30,115,0,0,0,,"- Silver Cudgel: Ancient Jewel x30, Aes Crystal x115 (Rare Smithy)"
540,RECIPE_0541,Club_07_18,Ancient Azure Mace,Club_11_33,Azure Cudgel,10,Rare,RARE,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x40,Unda Crystal x60,,,,40,60,0,0,0,,"- Ancient Azure Mace: Beast Hide x40, Unda Crystal x60 (Rare Smithy)"
541,RECIPE_0542,Club_11_33,Azure Cudgel,Club_15_44,Azure Spiritbasher,14,Rare,RARE,MT_R3_SUI_A,MT_R0_SUI_A,,,,Icelight x30,Unda Crystal x115,,,,30,115,0,0,0,,"- Azure Cudgel: Icelight x30, Unda Crystal x115 (Rare Smithy)"
542,RECIPE_0543,Club_05_92,Frying Pan,Club_15_93,Blunt Instrument,14,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x30,Aes Crystal x115,,,,30,115,0,0,0,,"- Frying Pan: Ancient Jewel x30, Aes Crystal x115 (Rare Smithy)"
543,RECIPE_0544,Staff_01_01,Staff,Staff_01_03,Great Staff,1,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x30,,,,,30,0,0,0,0,,- Staff: Ignis Crystal x30 (Common Smithy)
544,RECIPE_0545,Staff_01_01,Staff,Staff_02_05,Grand Great Staff,1,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x30,,,,,30,0,0,0,0,,- Staff: Natura Crystal x30 (Common Smithy)
545,RECIPE_0546,Staff_01_01,Staff,Staff_01_02,Silver Staff,1,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x5,Aes Crystal x14,,,,5,14,0,0,0,,"- Staff: Ore Fragment x5, Aes Crystal x14 (Common Smithy)"
546,RECIPE_0547,Staff_01_03,Great Staff,Staff_03_06,Spiral Staff,2,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x80,,,,,80,0,0,0,0,,- Great Staff: Terra Crystal x80 (Common Smithy)
547,RECIPE_0548,Staff_01_03,Great Staff,Staff_03_04,Staff of Glory,2,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x80,,,,,80,0,0,0,0,,- Great Staff: Ignis Crystal x80 (Common Smithy)
548,RECIPE_0549,Staff_01_03,Great Staff,Staff_05_91,Transitory Staff,4,Rare,RARE,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x30,Ignis Crystal x30,Terra Crystal x30,Aes Crystal x30,Unda Crystal x30,30,30,30,30,30,,"- Great Staff: Natura Crystal x30, Ignis Crystal x30, Terra Crystal x30, Aes Crystal x30, Unda Crystal x30 (Rare Smithy)"
549,RECIPE_0550,Staff_02_05,Grand Great Staff,Staff_03_06,Spiral Staff,2,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x55,,,,,55,0,0,0,0,,- Grand Great Staff: Terra Crystal x55 (Common Smithy)
550,RECIPE_0551,Staff_02_05,Grand Great Staff,Staff_03_04,Staff of Glory,2,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x55,,,,,55,0,0,0,0,,- Grand Great Staff: Ignis Crystal x55 (Common Smithy)
551,RECIPE_0552,Staff_02_05,Grand Great Staff,Staff_05_91,Transitory Staff,4,Rare,RARE,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x30,Ignis Crystal x30,Terra Crystal x30,Aes Crystal x30,Unda Crystal x30,30,30,30,30,30,,"- Grand Great Staff: Natura Crystal x30, Ignis Crystal x30, Terra Crystal x30, Aes Crystal x30, Unda Crystal x30 (Rare Smithy)"
552,RECIPE_0553,Staff_03_06,Spiral Staff,Staff_05_08,Mage's Staff,4,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x130,,,,,130,0,0,0,0,,- Spiral Staff: Natura Crystal x130 (Common Smithy)
553,RECIPE_0554,Staff_03_06,Spiral Staff,Staff_06_10,Grand Mage's Staff,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x155,,,,,155,0,0,0,0,,- Spiral Staff: Unda Crystal x155 (Common Smithy)
554,RECIPE_0555,Staff_03_06,Spiral Staff,Staff_05_07,Sandwyrm Staff,4,Common,COMMON,MT_R1_DO_A,MT_R1_SUI_A,MT_R0_DO_A,,,Bone Shard x15,Scale x15,Terra Crystal x45,,,15,15,45,0,0,,"- Spiral Staff: Bone Shard x15, Scale x15, Terra Crystal x45 (Common Smithy)"
555,RECIPE_0556,Staff_05_08,Mage's Staff,Staff_08_13,Grand Enchanter's Spire,7,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x205,,,,,205,0,0,0,0,,- Mage's Staff: Ignis Crystal x205 (Common Smithy)
556,RECIPE_0557,Staff_05_08,Mage's Staff,Staff_07_12,Enchanter's Spire,6,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x10,Ignis Crystal x150,,,,10,150,0,0,0,,"- Mage's Staff: Wax x10, Ignis Crystal x150 (Ignis Smithy)"
557,RECIPE_0558,Staff_05_08,Mage's Staff,Staff_07_11,Mystic's Wand,6,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x40,Ignis Crystal x40,Terra Crystal x40,Aes Crystal x40,Unda Crystal x40,40,40,40,40,40,,"- Mage's Staff: Natura Crystal x40, Ignis Crystal x40, Terra Crystal x40, Aes Crystal x40, Unda Crystal x40 (Common Smithy)"
558,RECIPE_0559,Staff_06_10,Grand Mage's Staff,Staff_08_13,Grand Enchanter's Spire,7,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x205,,,,,205,0,0,0,0,,- Grand Mage's Staff: Ignis Crystal x205 (Common Smithy)
559,RECIPE_0560,Staff_06_10,Grand Mage's Staff,Staff_07_12,Enchanter's Spire,6,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x5,Ignis Crystal x130,,,,5,130,0,0,0,,"- Grand Mage's Staff: Wax x5, Ignis Crystal x130 (Ignis Smithy)"
560,RECIPE_0561,Staff_06_10,Grand Mage's Staff,Staff_07_11,Mystic's Wand,6,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x35,Ignis Crystal x35,Terra Crystal x35,Aes Crystal x35,Unda Crystal x35,35,35,35,35,35,,"- Grand Mage's Staff: Natura Crystal x35, Ignis Crystal x35, Terra Crystal x35, Aes Crystal x35, Unda Crystal x35 (Common Smithy)"
561,RECIPE_0562,Staff_07_12,Enchanter's Spire,Staff_09_15,Ghoststeel Staff,8,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x230,,,,,230,0,0,0,0,,- Enchanter's Spire: Aes Crystal x230 (Common Smithy)
562,RECIPE_0563,Staff_07_12,Enchanter's Spire,Staff_09_14,Quarterstaff,8,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x20,Natura Crystal x135,,,,20,135,0,0,0,,"- Enchanter's Spire: Latex x20, Natura Crystal x135 (Natura Smithy)"
563,RECIPE_0564,Staff_08_13,Grand Enchanter's Spire,Staff_09_15,Ghoststeel Staff,8,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Grand Enchanter's Spire: Aes Crystal x205 (Common Smithy)
564,RECIPE_0565,Staff_08_13,Grand Enchanter's Spire,Staff_09_14,Quarterstaff,8,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x15,Natura Crystal x120,,,,15,120,0,0,0,,"- Grand Enchanter's Spire: Latex x15, Natura Crystal x120 (Natura Smithy)"
565,RECIPE_0566,Staff_09_15,Ghoststeel Staff,Staff_11_18,Runic Staff,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x285,,,,,285,0,0,0,0,,- Ghoststeel Staff: Terra Crystal x285 (Common Smithy)
566,RECIPE_0567,Staff_09_15,Ghoststeel Staff,Staff_12_19,Grand Runic Staff,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x310,,,,,310,0,0,0,0,,- Ghoststeel Staff: Ignis Crystal x310 (Common Smithy)
567,RECIPE_0568,Staff_09_15,Ghoststeel Staff,Staff_11_17,Tambo,10,Unda,SUI,MT_R3_SUI_A,MT_R2_SUI_A,,,,Icelight x15,Beast Hide x25,,,,15,25,0,0,0,,"- Ghoststeel Staff: Icelight x15, Beast Hide x25 (Unda Smithy)"
568,RECIPE_0569,Staff_11_18,Runic Staff,Staff_13_21,Thyrsus,12,Terra,DO,MT_R3_DO_A,MT_R3_KIN_A,MT_R2_KIN_A,MT_R0_DO_A,,Whetstone x10,Ancient Jewel x10,Obsidian x15,Terra Crystal x85,,10,10,15,85,0,,"- Runic Staff: Whetstone x10, Ancient Jewel x10, Obsidian x15, Terra Crystal x85 (Terra Smithy)"
569,RECIPE_0570,Staff_01_02,Silver Staff,Staff_03_04,Staff of Glory,2,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x80,,,,,80,0,0,0,0,,- Silver Staff: Natura Crystal x80 (Common Smithy)
